listing_id,vin,make,model,year,trim,body_type,fuel_type,transmission,mileage,price,condition,subregion,region,country ,seller_type
1758,WX2DB5AV0NNMA7588,Toyota,RAV4,2021,Titanium,Convertible,Petrol,Manual,44737,16279,good,Barajaschester, MB, Canada,Private Party
1759,6LPNC1LT5LPG68888,Kia,Sonet,2014,L,Hatchback,Electric,Manual,205929,1194,fair,?????, Osaka, Japan,Dealer
1760,U3A516YT2JCXC1013,Skoda,Octavia,2020,Touring,Convertible,Petrol,Automatic,118400,13269,excellent,Mirzapur, TG, India,Dealer
1761,DCET5FRP5HC359270,Hyundai,i20,2012,SE,Convertible,Electric,Automatic,158039,2038,excellent,Benjaminland, NY, US,Dealer
1762,H6N2S27G8WFAE9738,Mahindra,Scorpio,2019,LE,Convertible,Petrol,Automatic,58706,7840,good,Durban, LP, South Africa,Dealer
1763,RFUKN82090A8Y1906,Ford,Explorer,2016,Platinum,Pickup,Electric,Automatic,152666,5981,excellent,Arnstadt, BW, Germany,Dealer
1764,FKYBC13Z828UF8299,Tata,Nexon,2017,Premium,Hatchback,Diesel,Automatic,98286,2009,good,Cape Town, LP, South Africa,Dealer
1765,YF2N8SA071W0Z5348,Mercedes-Benz,GLA,2020,L,Hatchback,Diesel,Automatic,113934,10462,good,???, Kanagawa, Japan,Dealer
1766,6FSYG5A70NY001055,Hyundai,Creta,2017,XSE,Coupe,Petrol,DCT,168459,2505,salvage,Siwan, WB, India,Dealer
1767,D0RRFSJA1X9832753,Tata,Harrier,2025,L,Van,Electric,Manual,0,21860,fair,Jorhat, UP, India,Private Party
1768,0SV7C2BL98FMJ7391,Honda,Accord,2007,Touring,Pickup,Electric,Automatic,108838,1293,good,North William, IL, US,Dealer
1769,PF4GT7L377DTU4633,Honda,CR-V,2012,L,Pickup,CNG,Automatic,93955,2692,fair,Stoneland, NL, Canada,Certified Pre-Owned
1770,RRSHU2UY52SWS2535,Chevrolet,Trax,2014,,Convertible,Petrol,Automatic,104143,3434,good,Bloemfontein, NC, South Africa,Private Party
1771,7P08NP0Y62KPY7489,Tata,Altroz,2013,LX,Crossover,CNG,Automatic,196469,1175,good,Port Elizabeth, MP, South Africa,Private Party
1772,SCV73E4BXB2CZ8166,Tata,Harrier,2009,Touring,Van,Hybrid,Automatic,146313,1207,good,Scotttown, SK, Canada,Private Party
1773,3S635SL5XEJZL8857,Maruti,Dzire,2021,XSE,Coupe,Petrol,Automatic,59850,8840,good,Thomashaven, ACT, Australia,Private Party
1774,HTVFNEN16JCM24487,Honda,Civic,2012,LX,SUV,Hybrid,Manual,152280,1928,excellent,Fernandes Verde, PE, Brazil,Dealer
1775,PS1YCMBB3TMWM4371,Chevrolet,Malibu,2012,Premium,Coupe,Diesel,Automatic,137341,1822,excellent,Souza da Mata, CE, Brazil,Dealer
1776,5GN1UDZH256H11134,Skoda,Octavia,2021,LT,Sedan,Petrol,Automatic,49713,11847,excellent,Welchside, NT, Australia,Private Party
1777,ZEDJ6EVX398Y62933,Volkswagen,Taigun,2019,Base,Convertible,Diesel,Manual,105863,9948,good,Waldmünchen, HB, Germany,Dealer
1778,6MTXW1VF5F5E42085,Chevrolet,Malibu,2006,LTZ,Convertible,Petrol,Automatic,207349,1212,good,South Shirleyland, NIR, UK,Private Party
1779,HYYKGZ9M8H3ZC6333,Tesla,Model 3,2015,Performance,SUV,Petrol,Manual,209186,4091,good,Sainte Gilles, OCC, France,Certified Pre-Owned
1780,HC8TDRNJ3ZW911026,Kia,Sonet,2016,Premium,Crossover,Diesel,Automatic,155244,4693,excellent,Saarbrücken, NI, Germany,Private Party
1781,JGYKW0GL77F095875,Tesla,Model 3,2023,Touring,Sedan,Diesel,Automatic,50214,27247,excellent,Begusarai, RJ, India,Dealer
1782,CEE7MVGF5XNRM0534,Honda,Amaze,2022,Performance,Crossover,Petrol,Manual,63683,18017,excellent,Gifhorn, NI, Germany,Dealer
1783,CC9U5JMV0P0YU2246,Kia,Sonet,2020,Platinum,Crossover,Diesel,Manual,48681,11583,good,Johnsonburgh, TAS, Australia,Certified Pre-Owned
1784,TG4V8MDH1UYE55097,Ford,Maverick,2022,Trend,Pickup,Electric,Automatic,52313,25396,good,Neveu, HDF, France,Private Party
1785,YS3FU9AN5SNFP1885,Kia,Sorento,2014,,Coupe,Petrol,Automatic,161988,3477,excellent,Deschamps, IDF, France,Certified Pre-Owned
1786,ESK4S00VXVU1P9959,Tata,Punch,2013,EX,Pickup,Petrol,Automatic,181624,1803,excellent,West Sophieland, NIR, UK,Dealer
1787,R8WEYGDT9BGYH0872,Nissan,Magnite,2016,Long Range,Crossover,Diesel,Automatic,198936,2920,good,Grenier, NAQ, France,Private Party
1788,K2S79PJP7CRWZ6090,Hyundai,Tucson,2019,Premium,Pickup,Petrol,Manual,92979,11541,good,Madurai, HR, India,Private Party
1789,G5SLGGDJ4FL9Y0744,Volkswagen,Tiguan,2022,,Hatchback,CNG,Automatic,46759,10329,good,Simmonsborough, AZ, US,Dealer
1790,UKFY9LCF7K01G5975,Audi,A6,2014,EX,SUV,CNG,Automatic,101114,5527,good,South Michelle, ON, Canada,Private Party
1791,HP646D117R11U1924,Mahindra,XUV700,2019,EX,SUV,Hybrid,Automatic,92096,7511,good,Gaudinnec, PDL, France,Private Party
1792,TXXMUPXW1LPYB0823,Toyota,Innova,2021,Sport,Van,Petrol,Manual,54392,12973,good,Simon, BFC, France,Private Party
1793,DKDGK9Y082RTW4033,Ford,Maverick,2015,Sport,Van,Diesel,Manual,156334,3031,new,Loganborough, NL, Canada,Private Party
1794,JGK3Z9KU7J0RW9744,Skoda,Octavia,2023,Performance,Convertible,Diesel,Manual,30364,13491,salvage,Morganborough, WLS, UK,Dealer
1795,CEG7ZXW50Z1LD4643,Ford,F-150,2012,Trend,SUV,Hybrid,CVT,103032,2947,like new,Terryberg, ENG, UK,Dealer
1796,SPMA40GE8H0B17565,Toyota,Corolla,2019,Platinum,SUV,Petrol,Manual,110767,8821,good,??????, Kanagawa, Japan,Private Party
1797,E6W0NSM3XK82W2431,Kia,Sorento,2017,LX,SUV,Petrol,Manual,119390,4531,good,North Melissastad, MB, Canada,Dealer
1798,MKYC3HPY6M4FK5655,Volkswagen,Jetta,2014,XLE,Van,Diesel,Automatic,186693,2397,good,?????, Osaka, Japan,Private Party
1799,VHK9V5BF9V9R72013,Ford,Maverick,2020,LT,SUV,Petrol,DCT,73930,10901,good,Port Bethfurt, AB, Canada,Private Party
1800,6HSA16KJ8RP6P1926,Honda,Civic,2014,Touring,SUV,Petrol,Manual,183547,2458,good,Almeida de Sá, MG, Brazil,Dealer
1801,CF203J0K2L0YK1531,Tata,Punch,2005,,Coupe,Diesel,CVT,169479,1149,excellent,Andrade do Oeste, MG, Brazil,Dealer
1802,1FCA72ZR7WJA31083,Kia,Sonet,2023,Platinum,Pickup,Petrol,Automatic,22470,30956,excellent,South Jessicastad, ON, Canada,Private Party
1803,S31SZWZ377PLJ6745,Tesla,Model 3,2013,LX,Pickup,Hybrid,CVT,284671,2981,fair,???, Tokyo, Japan,Dealer
1804,TK2928YJ3NL7K8988,Chevrolet,Trax,2012,Trend,Coupe,Petrol,CVT,173491,2021,good,Wiedenbrück, ST, Germany,Dealer
1805,DS5L5EF07RC968201,BMW,X5,2015,Platinum,Pickup,Petrol,Automatic,259792,5109,good,???????, Tokyo, Japan,Dealer
1806,EW77PCYY78JRJ2396,Nissan,Magnite,2018,,Pickup,Plug-in Hybrid,DCT,78384,9937,excellent,Vasconcelos dos Dourados, PR, Brazil,Private Party
1807,EDFF2YH92PY3N8950,Tata,Nexon,2024,Touring,Hatchback,Hybrid,Manual,15989,11704,good,Andrewsmouth, NT, Australia,Dealer
1808,7MVJ5F62XBHDV3995,Maruti,Swift,2013,LE,Coupe,Petrol,Manual,151575,1205,good,Sarahhaven, CO, US,Private Party
1809,U4DTBHZR5JDH01994,Skoda,Kushaq,2022,LX,MPV,Petrol,Automatic,59663,16371,excellent,Eutin, SN, Germany,Certified Pre-Owned
1810,7S4M0GBA14C4M2011,Audi,Q5,2010,,Convertible,CNG,Automatic,248932,1853,fair,Borges, SP, Brazil,Dealer
1811,10735J5U9SWNU7388,Mahindra,Scorpio,2022,Long Range,Pickup,Electric,Manual,16744,23520,excellent,Garciaport, SK, Canada,Private Party
1812,VMV5B62S29GEP2877,Maruti,Baleno,2019,,Crossover,Petrol,Manual,81609,6296,good,Grafenau, MV, Germany,Private Party
1813,PUJ6GM3825K7N5335,Kia,Sportage,2015,Touring,Pickup,Petrol,Manual,164581,3328,good,North Jamesview, NSW, Australia,Private Party
1814,XPHV54TX077SY3029,Skoda,Kushaq,2015,LE,Pickup,Petrol,Manual,97424,4453,good,Lake Ryan, CA, US,Certified Pre-Owned
1815,H7ZE9EG5XBEK71354,Hyundai,Sonata,2023,Performance,Sedan,Electric,Automatic,23350,17966,fair,Ortizmouth, NSW, Australia,Dealer
1816,PCKV0WR57DLGF2310,BMW,X3,2015,Titanium,Sedan,Petrol,Automatic,266826,3796,excellent,Melle, HB, Germany,Private Party
1817,RGNM409H4FL4P5147,Maruti,Wagon R,2015,SE,Pickup,Diesel,Automatic,87007,3413,good,Port Josephfurt, SA, Australia,Private Party
1818,5FP9D6J12BDZ06687,Audi,Q5,2013,LTZ,Pickup,CNG,Automatic,254087,4085,excellent,Deggendorf, BB, Germany,Certified Pre-Owned
1819,2X0JLFA49407X0890,Tata,Nexon,2024,,Coupe,Petrol,Automatic,14401,19997,like new,Cape Town, LP, South Africa,Dealer
1820,97B4M7GZ79CLT2716,Mahindra,XUV700,2023,EX,Convertible,Hybrid,CVT,28636,16026,fair,Ponsdan, ARA, France,Dealer
1821,SHHTPNEZ0CCD88227,Skoda,Slavia,2015,EX,Convertible,Petrol,Automatic,117914,5433,good,Gwalior, PB, India,Private Party
1822,7LWA6KHG7334K0247,Kia,Seltos,2016,SE,Sedan,Diesel,Automatic,206595,2463,good,Toussaintboeuf, ARA, France,Private Party
1823,9HNPN3BC7A67G9299,Hyundai,Sonata,2013,Sport,Convertible,CNG,Automatic,105685,2890,good,Traceyport, AB, Canada,Private Party
1824,7RDP8ZJU3DRD71928,Toyota,Corolla,2005,LTZ,Sedan,Diesel,DCT,343689,1204,excellent,????????, Okinawa, Japan,Private Party
1825,X5RWMNJ6783Z53391,Audi,Q3,2015,L,Coupe,Petrol,Manual,90827,6006,good,Cavalcante das Flores, AM, Brazil,Dealer
1826,CTLGDB5F9U3XF6236,Toyota,Camry,2016,,Crossover,Diesel,Automatic,166614,3731,good,Marchand-la-Forêt, ARA, France,Dealer
1827,AAGXAY0643G2S9109,Audi,Q3,2009,Titanium,MPV,CNG,Automatic,232748,1684,like new,East Lindamouth, AB, Canada,Dealer
1828,FMK0U2CT8HG4G7721,Maruti,Wagon R,2013,,Sedan,Petrol,DCT,97252,1652,like new,Cassiano das Pedras, PA, Brazil,Private Party
1829,MHPMEV2M5FPDA0339,Volkswagen,Taigun,2020,Touring,Crossover,Electric,Automatic,55041,13115,good,Alisonberg, NIR, UK,Private Party
1830,Y5NFJRZW6C2GT8485,Volkswagen,Jetta,2006,SE,Van,Hybrid,Manual,256815,1300,good,North Hunter, TAS, Australia,Dealer
1831,Z22ZEEH15UWAA5559,Skoda,Octavia,2009,Touring,Pickup,Petrol,Manual,216499,1309,good,West Angelahaven, SA, Australia,Private Party
1832,AA4B3EA43NGRA2709,Kia,Sportage,2020,Long Range,Hatchback,Electric,CVT,30557,7739,fair,Sandovalmouth, ACT, Australia,Dealer
1833,H4NA0C2A3K7VN8713,Audi,A4,2014,Trend,Sedan,Diesel,Automatic,166194,2770,,Katefort, ENG, UK,Dealer
1834,FULX0NTY54RYK5685,Volkswagen,Jetta,2014,Long Range,SUV,Electric,CVT,200858,2748,excellent,Udupi, HR, India,Dealer
1835,E20JRYYJ79L0A4938,Chevrolet,Malibu,2008,L,SUV,Petrol,Manual,146668,1270,like new,Port Elizabethfort, NY, US,Private Party
1836,K55BMXZV0KFPT6646,Hyundai,Tucson,2013,LT,Coupe,CNG,Manual,181661,1907,excellent,East Dominicmouth, WLS, UK,Private Party
1837,SM9KZTFZ8A85K0950,Audi,A6,2021,Touring,Pickup,Diesel,Manual,45482,26615,,Pires de Minas, AM, Brazil,Dealer
1838,LZKFFRNZ6RAUW9636,Kia,Sorento,2017,Base,Sedan,CNG,Manual,119031,2712,fair,da Luz, PA, Brazil,Dealer
1839,780XXB5442ZLH7357,Nissan,Rogue,2017,,Van,CNG,Automatic,84629,4735,good,Johannesburg, MP, South Africa,Dealer
1840,ME0X4J2X5581T0454,Volkswagen,Tiguan,2016,LTZ,Pickup,Petrol,CVT,137802,4035,excellent,Johnfurt, NL, Canada,Private Party
1841,TDF0S1WW2RRF26880,Kia,Sportage,2007,EX,MPV,Hybrid,Automatic,239250,1263,fair,Pichon, NAQ, France,Dealer
1842,4CCMJ1VB6JPZH9481,Hyundai,Sonata,2022,L,Hatchback,Petrol,DCT,33906,13208,like new,South Helen, SCT, UK,Dealer
1843,PSMAFSYS2CWES2466,Mahindra,XUV700,2014,LX,Pickup,Petrol,Automatic,140670,3254,good,Kollam, DL, India,Private Party
1844,4UY37AVJ7P3H48384,Tata,Harrier,2018,EX,MPV,Hybrid,Automatic,101320,3156,good,Patriciamouth, MA, US,Dealer
1845,VWHF05402PADP7499,Kia,Sportage,2007,Performance,Pickup,Electric,Automatic,219008,1229,excellent,Thanjavur, UP, India,Private Party
1846,V8204MKE0H5845367,Mahindra,Bolero,2024,Titanium,Hatchback,Petrol,Automatic,13942,12724,excellent,Guerra Alegre, AM, Brazil,Dealer
1847,5EFZSEPR46VJK3191,Mercedes-Benz,E-Class,2017,LX,Van,Plug-in Hybrid,Automatic,79216,7274,fair,Thomasbury, PA, US,Dealer
1848,CP0TLM501UR203101,Skoda,Kushaq,2020,Touring,Crossover,Petrol,Automatic,111075,9347,good,Lelièvre, NAQ, France,Dealer
1849,4UPGJ70Y1UHYC8785,Tata,Altroz,2013,Trend,SUV,Petrol,Automatic,137306,1287,fair,Mendes, PA, Brazil,Private Party
1850,L0DU6GH54AC734290,Honda,City,2020,L,Convertible,CNG,Automatic,109826,9383,fair,Chandigarh, PB, India,Private Party
1851,RPVWYJAU65TCG1057,Nissan,Magnite,2017,LT,Convertible,Petrol,Automatic,185857,5265,excellent,Hoarau, CVL, France,Dealer
1852,EENYBS3T4F9BN7563,Volkswagen,Taigun,2016,XLE,Coupe,Diesel,Automatic,73509,4877,good,Aragão, BA, Brazil,Private Party
1853,W0A6M5CT3XWJA9760,BMW,X5,2018,,Crossover,Diesel,Automatic,166009,7802,good,Chauveau, IDF, France,Private Party
1854,ME5VA9G01GVLB3080,Mahindra,XUV700,2019,XLE,Sedan,Electric,Automatic,37113,7911,excellent,Port Melissaview, QC, Canada,Dealer
1855,CPZB3B7X2MP2J0900,Honda,Amaze,2021,XLE,MPV,Petrol,Automatic,53444,14275,excellent,Neuss, HH, Germany,Dealer
1856,X6AH5M5H378TY5305,Tesla,Model Y,2014,Platinum,SUV,Diesel,CVT,155265,3988,good,Smithhaven, ENG, UK,Certified Pre-Owned
1857,N113UJ9W0VCHF2705,Mahindra,Scorpio,2021,,Coupe,Petrol,CVT,48894,8642,fair,Karlsruhe, RP, Germany,Dealer
1858,1870J0292H7W13850,Hyundai,i20,2013,LX,Pickup,Diesel,Automatic,173665,3390,excellent,Dos SantosBourg, PACA, France,Dealer
1859,6TRAG0F66YG3M9899,BMW,5 Series,2018,XSE,Van,Petrol,Automatic,119198,10719,good,Donaueschingen, HH, Germany,Certified Pre-Owned
1860,544B9SWV10M411490,Volkswagen,Taigun,2008,Platinum,Van,Petrol,AMT,232182,1213,good,South Phillipmouth, QLD, Australia,Private Party
1861,46EGNA0Y76ED31722,Ford,Escape,2016,LE,Crossover,Petrol,Manual,75705,5088,good,Viana, SP, Brazil,Dealer
1862,R04UB4GK2BYX39734,Kia,Seltos,2016,,SUV,Petrol,Manual,160607,4218,good,Courtois, ARA, France,Private Party
1863,9UXD5WAJ5K0RD5968,Hyundai,Elantra,2023,Base,Hatchback,Diesel,Manual,40330,10638,fair,Rousset, PACA, France,Certified Pre-Owned
1864,8DTSN71PX58ZN6091,Kia,Sonet,2016,LX,Sedan,Diesel,Manual,145983,3599,good,Ollivier-sur-Lopez, PDL, France,Dealer
1865,32LKCM4X9VFBJ1156,BMW,5 Series,2016,,Pickup,Electric,Automatic,169254,7146,fair,???, Aichi, Japan,Dealer
1866,XXDBR8EE5CS830072,Skoda,Octavia,2011,,Pickup,Petrol,Automatic,301084,1311,salvage,????, Fukuoka, Japan,Dealer
1867,30BRK2UY1JNA02865,BMW,X3,2021,Premium,SUV,Petrol,Automatic,44438,20861,fair,Port Elizabeth, EC, South Africa,Private Party
1868,XN0UBYB14BMCZ6479,Volkswagen,Tiguan,2008,Base,Sedan,Petrol,Automatic,130051,1308,good,South Dominic, WLS, UK,Dealer
1869,91ED2EM46F1UT6819,Maruti,Swift,2013,XSE,Hatchback,CNG,Automatic,307079,1146,excellent,???, Fukuoka, Japan,Private Party
1870,3LJJH7Z869ALW0655,Audi,A4,2012,,Coupe,Diesel,CVT,175751,3634,excellent,???, Aichi, Japan,Private Party
1871,VAEP1XG806NGA9789,Toyota,Innova,2018,Limited,Pickup,Diesel,Automatic,97769,10942,like new,?????, Tokyo, Japan,Dealer
1872,4PC0DKRY5MXPT5335,Ford,Escape,2010,LX,Pickup,Petrol,Automatic,193585,1534,,Ochsenfurt, NI, Germany,Private Party
1873,6F9G8TU54087E0085,Nissan,Rogue,2018,Platinum,MPV,Electric,DCT,58389,7707,excellent,Jesseland, NS, Canada,Private Party
1874,TGHZ7R686T8WN1139,Maruti,Baleno,2017,LT,MPV,Hybrid,Manual,74078,4147,excellent,Port Elizabeth, WC, South Africa,Dealer
1875,6L1AWKU16J6WV4114,Mahindra,Scorpio,2014,LX,Crossover,Hybrid,CVT,99577,2091,good,Georgemouth, SCT, UK,Dealer
1876,XN1U1TXA5ZHWD0668,Kia,Sorento,2013,,Coupe,Diesel,Manual,159239,2214,new,Pretoria, GP, South Africa,Private Party
1877,YEUMYN2P95M9Y4943,Nissan,Sentra,2016,,Coupe,Diesel,Manual,66171,5871,good,Pretoria, LP, South Africa,Private Party
1878,THUPPCLY9XE8K9050,Ford,Maverick,2025,,SUV,Petrol,Automatic,0,36175,good,da Rosa de Goiás, BA, Brazil,Private Party
1879,6ABJLXXWXF2A89984,Skoda,Octavia,2021,L,Hatchback,Diesel,Automatic,94588,8274,good,??????, Osaka, Japan,Private Party
1880,B1LJ6JHT4HJ2W6479,Audi,A4,2025,Limited,Crossover,Petrol,Automatic,0,57503,excellent,?????, Aichi, Japan,Certified Pre-Owned
1881,XGPN2D9T12UGB1469,Ford,F-150,2012,Trend,Sedan,Diesel,CVT,119422,1507,good,Stevensonside, NJ, US,Dealer
1882,07NGPMKT3L95U0075,Maruti,Swift,2018,,Sedan,Diesel,Automatic,115575,3226,like new,Williammouth, NIR, UK,Certified Pre-Owned
1883,J0MTJM6X2GH201830,Ford,Escape,2024,Limited,Convertible,Diesel,Automatic,8408,25527,fair,Pereira de Cunha, AM, Brazil,Dealer
1884,80G77G5U5PGYS6893,Nissan,Magnite,2017,Platinum,Pickup,Diesel,Automatic,80184,5964,fair,Forsterside, NIR, UK,Dealer
1885,6PDAEWDJ85P8D3095,Mahindra,XUV700,2023,LTZ,Convertible,Petrol,Manual,18376,18789,good,Rocha do Amparo, MG, Brazil,Dealer
1886,XMWNWFFJ2DHHP1973,Skoda,Octavia,2018,Base,Convertible,Petrol,Manual,69658,4617,salvage,Durban, FS, South Africa,Private Party
1887,C1WFGVMW0YTAM3547,Honda,City,2019,L,Pickup,Petrol,Automatic,92921,13068,excellent,????, Aichi, Japan,Private Party
1888,32NMNTRB4TW1Y8349,Volkswagen,Taigun,2013,Trend,SUV,Diesel,Automatic,140081,3429,excellent,Klötze, SL, Germany,Dealer
1889,HL15BUN90DNR79935,Tata,Punch,2020,SE,Coupe,Petrol,Manual,47429,7850,good,South Erik, BC, Canada,Dealer
1890,XTM2P7GE9DF5R8197,Audi,Q5,2010,,Pickup,CNG,Manual,141627,2850,like new,Philipmouth, MI, US,Private Party
1891,A60TNXLL8JWGY8774,Chevrolet,Trax,2007,Limited,Convertible,Petrol,Automatic,306159,1311,excellent,Navi Mumbai, RJ, India,Private Party
1892,XKXBSZBL0MKFU5270,Tata,Punch,2022,Trend,MPV,CNG,Manual,48576,12158,excellent,???, Kyoto, Japan,Private Party
1893,XEMX6NRD642756168,Maruti,Swift,2020,Limited,Sedan,Electric,AMT,78910,7247,good,Meyer, IDF, France,Private Party
1894,R0VE9WP4XSCW72774,Skoda,Octavia,2013,XSE,Crossover,Petrol,Automatic,312073,2013,excellent,????????, Aichi, Japan,Private Party
1895,3NRRC1J169WDY8722,Volkswagen,Taigun,2025,L,Van,Diesel,Automatic,0,33511,excellent,?????, Tokyo, Japan,Dealer
1896,VXE9L4WE1D9208611,Toyota,Camry,2012,LE,Sedan,Electric,Automatic,144351,2131,excellent,RenardBourg, OCC, France,Private Party
1897,XJLZWS9M2F0AB3312,Skoda,Octavia,2020,XLE,Hatchback,Diesel,CVT,93026,7160,good,ValléeVille, GES, France,Private Party
1898,3TDF3M0K3C7E08201,Toyota,RAV4,2018,Performance,SUV,Petrol,Manual,77582,8679,excellent,South Josephfurt, ENG, UK,Certified Pre-Owned
1899,DBSX7S1P55USN5751,Chevrolet,Trax,2013,XLE,Pickup,Petrol,Manual,185850,2337,good,Cape Town, WC, South Africa,Private Party
1900,D7CYTPJH90MDB7207,Kia,Sonet,2014,,Pickup,Electric,Automatic,98263,4479,fair,Sainte Joséphineboeuf, OCC, France,Certified Pre-Owned
1901,238S9FCG2D1596649,Skoda,Octavia,2019,L,Sedan,Electric,Automatic,57772,8208,fair,Saint Marthe, BFC, France,Dealer
1902,92TEK9000Y3DA3599,Hyundai,Tucson,2008,Performance,Convertible,Petrol,Manual,178674,1155,excellent,East London, NC, South Africa,Dealer
1903,4FB4W2ZL4LC7B2969,Audi,A6,2025,Long Range,SUV,Petrol,Manual,0,53159,good,St. Matthewborough, VIC, Australia,Private Party
1904,X5T6HA01255GG4740,Maruti,Ertiga,2005,Sport,Convertible,Diesel,Manual,396919,1282,fair,Saharsa, TN, India,Private Party
1905,WV00BHMNXZ9G44593,Chevrolet,Trax,2020,Sport,Crossover,Petrol,Automatic,124154,5022,salvage,Sagar, RJ, India,Dealer
1906,9KB78XW0XR9WS8526,Maruti,Ertiga,2016,EX,MPV,Petrol,Manual,158888,2668,excellent,???, Tokyo, Japan,Private Party
1907,8TRGW2WB65ABV4090,Tesla,Model 3,2015,Performance,SUV,Petrol,Automatic,100309,5870,good,Lake William, SCT, UK,Dealer
1908,9APZRBNA10BX12546,Audi,A4,2013,Sport,Pickup,CNG,CVT,289903,3763,good,Pereira, ARA, France,Dealer
1909,DYYD4LEV7MHM39792,Mahindra,Bolero,2013,SE,Sedan,Petrol,Automatic,161451,1153,like new,Timothyfurt, GA, US,Dealer
1910,C5C7U57XX7M8A7612,Audi,A4,2013,L,Sedan,Petrol,CVT,136484,2733,excellent,Hollandview, WA, Australia,Private Party
1911,E8RS55AY98RG87227,Mercedes-Benz,GLA,2014,Touring,Coupe,Hybrid,CVT,155965,3904,excellent,West Jennifer, NB, Canada,Private Party
1912,HFSB5ZM4XL49Y5165,BMW,X3,2018,LX,MPV,Hybrid,Manual,79685,7309,fair,Zimmermanmouth, WA, Australia,Private Party
1913,J3DWF4C07KART4262,Hyundai,Elantra,2019,Base,Sedan,Diesel,Automatic,154802,5422,good,Düren, SL, Germany,Private Party
1914,03KBM59CXT4A82552,Tata,Nexon,2025,EX,Coupe,Diesel,Automatic,0,22785,good,Port Williamland, NC, US,Private Party
1915,Z8RPPF6G13RGT3606,Toyota,Camry,2015,LE,Crossover,CNG,DCT,132624,2092,fair,Durban, LP, South Africa,Dealer
1916,3WRCKA1V3U70G3200,Tesla,Model 3,2022,Sport,SUV,Petrol,Manual,69325,30269,,Sainte Matthieu, OCC, France,Dealer
1917,X85N89MJ23L1Z7530,Mercedes-Benz,E-Class,2018,Trend,MPV,Hybrid,Automatic,98489,12377,excellent,???, Hokkaido, Japan,Dealer
1918,TYCB17U67FVHK0205,Honda,Accord,2022,LTZ,Pickup,Petrol,Manual,24668,21801,good,North Cathy, TX, US,Private Party
1919,EAPWC8F62KNN38738,Kia,Sorento,2023,Platinum,SUV,CNG,Manual,42127,21486,good,Bidar, KL, India,Private Party
1920,TW7CXW9W91BFG6648,Volkswagen,Taigun,2015,,Convertible,Petrol,Manual,84328,4126,fair,Crawfordland, NS, Canada,Private Party
1921,GYSB371Z7AH3L7780,Ford,Escape,2021,Touring,SUV,Petrol,Automatic,67585,17349,excellent,Sainte Constance, PDL, France,Dealer
1922,AMXEE367XAH4U7019,Audi,Q3,2022,Sport,Coupe,Plug-in Hybrid,Automatic,44699,38070,excellent,Sainte MichelleVille, NAQ, France,Private Party
1923,H4J8CRTV800C30918,Audi,Q5,2017,Base,Sedan,Plug-in Hybrid,Automatic,54454,5270,salvage,East London, LP, South Africa,Private Party
1924,FKH99HHS9GFDJ1761,Nissan,Rogue,2012,Limited,MPV,Petrol,Automatic,295196,1550,excellent,???, Osaka, Japan,Dealer
1925,4FZUWTFE7ZZKT1587,Honda,Civic,2017,,Hatchback,CNG,Automatic,104895,2556,fair,Port Johnhaven, NB, Canada,Private Party
1926,3RNTCFF26V3076460,Nissan,Rogue,2014,Touring,MPV,Petrol,Automatic,126198,2252,excellent,Moorehaven, NS, Canada,Dealer
1927,ATS1BRWH5PRMH8182,Honda,City,2016,Performance,Pickup,CNG,Automatic,81011,3381,salvage,Gonzalezburgh, QLD, Australia,Dealer
1928,YXWYAXNF1NFAR7572,BMW,X5,2025,LTZ,Convertible,Electric,CVT,0,60527,fair,Adamfort, AB, Canada,Private Party
1929,CXG39Y0V7V4PW6694,Volkswagen,Taigun,2020,Performance,MPV,Petrol,Automatic,51880,9646,good,Bloemfontein, NW, South Africa,Dealer
1930,E2JGEYBU0AMLL1284,Honda,City,2010,,Convertible,Hybrid,Automatic,323417,1463,good,Panipat, PB, India,Dealer
1931,53XCT7D8929PJ4975,Toyota,Innova,2016,,Convertible,Petrol,CVT,220663,4123,excellent,????, Kyoto, Japan,Private Party
1932,RJJ8Z4EA4G2VB8696,Ford,Escape,2015,LE,SUV,Plug-in Hybrid,Automatic,62651,4272,fair,Andreamouth, IL, US,Private Party
1933,MLKRW12D7YBEW1766,Maruti,Wagon R,2013,LE,Pickup,Hybrid,Automatic,312376,1979,excellent,????, Kanagawa, Japan,Dealer
1934,UUM24D500SPMY1649,Ford,Maverick,2015,,MPV,Diesel,Manual,97556,3694,like new,Johannesburg, MP, South Africa,Dealer
1935,PUGX29G387S5M4860,Chevrolet,Silverado,2007,Trend,Crossover,Diesel,Manual,254180,1268,excellent,Paul-sur-Diallo, BFC, France,Dealer
1936,HS6R6Y4Z6JGP21716,Tata,Harrier,2017,EX,MPV,Diesel,CVT,90377,3471,excellent,West Anthonyton, ACT, Australia,Dealer
1937,JZEK3AA60TXKP6227,Tesla,Model 3,2019,Limited,Pickup,Diesel,Automatic,77536,22568,excellent,Singrauli, PB, India,Dealer
1938,FTBLW9DX0S7N38291,BMW,3 Series,2020,,Hatchback,Plug-in Hybrid,Automatic,56179,14110,good,Jacquelineberg, TAS, Australia,Private Party
1939,MLEFZV435P4YG2009,Tesla,Model Y,2017,Long Range,Convertible,Hybrid,Manual,81214,11472,good,North Brittanytown, OH, US,Private Party
